0,9.198349714279175,60000,2.30409,0.09370
89,27.923349380493164,141472,2.30330,0.10320
198,47.46615815162659,227824,2.30269,0.10320
222,60.49444818496704,293436,2.30261,0.10320
468,81.25075435638428,353460,2.30098,0.13390
641,109.04542756080627,455428,2.29978,0.10370
887,130.9799690246582,515452,2.29753,0.16250
1133,152.59337663650513,575476,2.29523,0.13970
1264,173.76676988601685,667196,2.29386,0.10570
1510,195.86470341682434,727220,2.29000,0.09800
1559,211.11933541297913,798932,2.28895,0.09800
1586,225.54643177986145,865276,2.28823,0.09910
1832,249.0724630355835,925300,2.27953,0.15740
2012,276.05547618865967,1028976,2.26947,0.18290
2070,293.0607759952545,1102884,2.26523,0.17500
2313,324.1918556690216,1221932,2.23932,0.23800
2381,341.2991797924042,1298280,2.22469,0.23170
2627,366.313570022583,1358304,2.12865,0.28520
2873,389.53669691085815,1418328,1.82324,0.44930
2882,402.3550555706024,1480280,1.80740,0.45440
3128,426.6975119113922,1540304,1.47100,0.51910
3222,447.09197068214417,1622996,1.38683,0.52680
3371,471.6628806591034,1719108,1.30474,0.53350
3617,497.9720416069031,1779132,1.24003,0.53860
