937,14.872714281082153,59976,2.29194,0.18960
1875,30.73724126815796,119952,2.21295,0.25870
2813,46.65336537361145,179928,1.25898,0.62090
3751,62.50376868247986,239904,1.05957,0.65280
4689,78.33854460716248,299880,0.95992,0.66630
5627,94.60783100128174,359856,0.68230,0.76120
6565,110.38457608222961,419832,0.46413,0.85590
7503,126.23679900169373,479808,0.22961,0.93360
8441,142.06447577476501,539784,0.17551,0.95130
9379,157.92288732528687,599760,0.17810,0.94850
10317,173.62782883644104,659736,0.13121,0.96180
11255,189.42992186546326,719712,0.11309,0.96740
12193,205.25579977035522,779688,0.10652,0.96850
13131,221.07469058036804,839664,0.09358,0.97120
14069,236.81253266334534,899640,0.08522,0.97450
15007,252.60738039016724,959616,0.09500,0.97180
15945,268.49637746810913,1019592,0.07703,0.97790
16883,284.2668809890747,1079568,0.07805,0.97680
17821,300.0684726238251,1139544,0.08836,0.97300
18759,315.83617329597473,1199520,0.07122,0.97840
19697,331.7841215133667,1259496,0.10370,0.96890
20635,347.5780076980591,1319472,0.06248,0.98140
21573,363.2873430252075,1379448,0.06524,0.97950
22511,379.1659197807312,1439424,0.06236,0.98230
23449,394.8894233703613,1499400,0.05654,0.98230
24387,410.7139208316803,1559376,0.05308,0.98260
25325,426.55843687057495,1619352,0.06376,0.98010
26263,442.3781123161316,1679328,0.04976,0.98360
27201,458.1481010913849,1739304,0.05282,0.98260
28139,473.97106194496155,1799280,0.07950,0.97710
29077,489.8575668334961,1859256,0.05314,0.98130
30015,505.7656059265137,1919232,0.04546,0.98430
30953,521.5304369926453,1979208,0.04274,0.98680
31891,537.2443058490753,2039184,0.06681,0.97560
32829,553.0007092952728,2099160,0.04244,0.98440
33767,568.8092076778412,2159136,0.04105,0.98430
34705,584.6295309066772,2219112,0.04994,0.98300
35643,600.4223527908325,2279088,0.04033,0.98560
36581,616.2341187000275,2339064,0.03946,0.98570
37519,632.0560259819031,2399040,0.04337,0.98500
38457,647.7694270610809,2459016,0.03721,0.98460
39395,663.4510192871094,2518992,0.03646,0.98650
40333,679.237566947937,2578968,0.03852,0.98500
41271,695.0808272361755,2638944,0.03904,0.98400
42209,710.8106808662415,2698920,0.03377,0.98670
43147,726.4888920783997,2758896,0.03109,0.98770
44085,742.2007689476013,2818872,0.03511,0.98670
45023,757.9244248867035,2878848,0.03678,0.98480
45961,773.6014032363892,2938824,0.03241,0.98700
46899,789.1984217166901,2998800,0.03239,0.98650
47837,804.7804412841797,3058776,0.02902,0.98820
48775,820.3365416526794,3118752,0.02710,0.98790
49713,835.709632396698,3178728,0.02737,0.98740
50651,851.0943956375122,3238704,0.02747,0.98740
51589,866.6267035007477,3298680,0.02592,0.98810
52527,881.897155046463,3358656,0.02574,0.98730
53465,897.1812641620636,3418632,0.02402,0.98780
54403,912.0560338497162,3478608,0.02506,0.98740
55341,927.0005857944489,3538584,0.03659,0.98290
56279,941.9729838371277,3598560,0.02325,0.98850
57217,956.9433336257935,3658536,0.03476,0.98350
58155,971.759752035141,3718512,0.02263,0.98750
