234,0.5743064880371094,59920,2.30178,0.09580
469,1.2497453689575195,119840,2.30054,0.13050
704,1.8998730182647705,179760,2.29934,0.15420
939,2.5344033241271973,239680,2.29801,0.11720
1174,3.1673452854156494,299600,2.29643,0.11560
1409,3.8016343116760254,359520,2.29441,0.12280
1644,4.434484004974365,419440,2.29152,0.15620
1879,5.068722248077393,479360,2.28702,0.22450
2114,5.701590538024902,539280,2.27930,0.27690
2349,6.333678483963013,599200,2.26655,0.33110
2584,6.969313621520996,659120,2.24257,0.39360
2819,7.603352308273315,719040,2.18522,0.42450
3054,8.413808345794678,778960,1.97113,0.49500
3289,9.059993982315063,838880,1.42559,0.60930
3524,9.695982694625854,898800,1.01614,0.70280
3759,10.326936960220337,958720,0.57017,0.83850
3994,10.976130723953247,1018640,0.46525,0.86920
4229,11.760728359222412,1078560,0.41713,0.87670
4464,12.527721166610718,1138480,0.38430,0.88850
4699,13.157572984695435,1198400,0.34515,0.89890
4934,13.820390224456787,1258320,0.31433,0.91120
5169,14.452581405639648,1318240,0.28773,0.91810
5404,15.102440357208252,1378160,0.27094,0.92250
5639,15.727818489074707,1438080,0.26892,0.91920
5874,16.359206914901733,1498000,0.24551,0.93340
6109,16.999409675598145,1557920,0.22807,0.93650
6344,17.624224424362183,1617840,0.22435,0.93870
6579,18.263778924942017,1677760,0.20454,0.94190
6814,18.932070016860962,1737680,0.19749,0.94590
7049,19.675040006637573,1797600,0.18643,0.94780
7284,20.31375551223755,1857520,0.17946,0.95040
7519,20.95632815361023,1917440,0.17343,0.95060
7754,21.584883451461792,1977360,0.16701,0.95410
7989,22.23106551170349,2037280,0.16248,0.95270
8224,22.859617948532104,2097200,0.15746,0.95780
8459,23.486294746398926,2157120,0.15459,0.95760
8694,24.121710062026978,2217040,0.14794,0.95790
8929,24.750588178634644,2276960,0.14058,0.96150
9164,25.377903938293457,2336880,0.13512,0.96400
9399,26.01381254196167,2396800,0.12728,0.96610
9634,26.65920352935791,2456720,0.12760,0.96390
9869,27.2879376411438,2516640,0.12104,0.96700
10104,27.91381573677063,2576560,0.11847,0.96790
10339,28.548648834228516,2636480,0.13015,0.96330
10574,29.17860770225525,2696400,0.11685,0.96740
10809,29.79966926574707,2756320,0.11324,0.97010
11044,30.594470024108887,2816240,0.10880,0.96940
11279,31.250025987625122,2876160,0.11057,0.96870
11514,31.87824320793152,2936080,0.10828,0.96880
11749,32.50805187225342,2996000,0.10598,0.97130
11984,33.13187599182129,3055920,0.09725,0.97380
12219,33.75194001197815,3115840,0.10130,0.97150
12454,34.378679275512695,3175760,0.09682,0.97270
12689,35.01722812652588,3235680,0.09390,0.97370
12924,35.650635957717896,3295600,0.09477,0.97500
13159,36.27946853637695,3355520,0.09452,0.97420
13394,36.937655210494995,3415440,0.09578,0.97270
13629,37.564085721969604,3475360,0.08771,0.97530
13864,38.194037675857544,3535280,0.08879,0.97590
14099,38.85922408103943,3595200,0.08543,0.97650
14334,39.48610591888428,3655120,0.09894,0.96890
14569,40.13388156890869,3715040,0.08922,0.97440
14804,40.79385828971863,3774960,0.08640,0.97700
15039,41.611501932144165,3834880,0.08867,0.97610
15274,42.255284547805786,3894800,0.08114,0.97830
15509,42.889068603515625,3954720,0.07780,0.97820
15744,43.59807586669922,4014640,0.08355,0.97520
15979,44.439976930618286,4074560,0.08064,0.97720
16214,45.06975793838501,4134480,0.07571,0.97950
16449,45.71482539176941,4194400,0.08139,0.97720
16684,46.358197927474976,4254320,0.07377,0.97960
16919,47.003793716430664,4314240,0.07700,0.97880
17154,47.63073468208313,4374160,0.07194,0.98040
17389,48.25419807434082,4434080,0.09430,0.97150
17624,48.88264560699463,4494000,0.07925,0.97650
17859,49.5113263130188,4553920,0.07341,0.97990
18094,50.16147518157959,4613840,0.07209,0.97840
18329,50.80651545524597,4673760,0.06842,0.98120
18564,51.440335273742676,4733680,0.06747,0.98080
18799,52.203659534454346,4793600,0.06927,0.98010
19034,52.897154331207275,4853520,0.07549,0.97810
19269,53.52707314491272,4913440,0.06875,0.98010
19504,54.146379470825195,4973360,0.06712,0.98040
19739,54.772889852523804,5033280,0.07758,0.97710
19974,55.401933670043945,5093200,0.06635,0.98050
20209,56.04987931251526,5153120,0.06367,0.98230
20444,56.67600917816162,5213040,0.07595,0.97800
20679,57.30162072181702,5272960,0.07199,0.97780
20914,57.943652391433716,5332880,0.06190,0.98240
21149,58.60369634628296,5392800,0.07462,0.97800
21384,59.234238386154175,5452720,0.06094,0.98190
21619,59.86255121231079,5512640,0.06386,0.98040
21854,60.51378059387207,5572560,0.06426,0.98180
22089,61.18453550338745,5632480,0.06294,0.98050
22324,61.81628394126892,5692400,0.06410,0.98070
22559,62.44809293746948,5752320,0.06012,0.98200
22794,63.230748653411865,5812240,0.06592,0.97960
23029,63.91238236427307,5872160,0.05779,0.98320
23264,64.59208726882935,5932080,0.05738,0.98330
23499,65.22313141822815,5992000,0.05988,0.98190
23734,65.85382390022278,6051920,0.06326,0.98000
23969,66.48380255699158,6111840,0.05752,0.98220
24204,67.1071527004242,6171760,0.05700,0.98200
24439,67.75117993354797,6231680,0.05727,0.98330
24674,68.37917923927307,6291600,0.05609,0.98210
24909,69.02616214752197,6351520,0.05620,0.98230
25144,69.660888671875,6411440,0.05264,0.98370
25379,70.28716921806335,6471360,0.05384,0.98380
25614,70.92392325401306,6531280,0.05210,0.98410
25849,71.5524525642395,6591200,0.05315,0.98360
26084,72.19806337356567,6651120,0.05304,0.98390
26319,72.85139322280884,6711040,0.05317,0.98320
26554,73.488272190094,6770960,0.04972,0.98400
26789,74.29275631904602,6830880,0.05965,0.98150
27024,74.96494126319885,6890800,0.05293,0.98350
27259,75.72282075881958,6950720,0.06149,0.98010
27494,76.52228331565857,7010640,0.05381,0.98250
27729,77.15607643127441,7070560,0.05329,0.98280
27964,77.7820611000061,7130480,0.04983,0.98470
28199,78.42104077339172,7190400,0.05207,0.98290
28434,79.04965806007385,7250320,0.05664,0.98190
28669,79.67628216743469,7310240,0.04877,0.98350
28904,80.31660985946655,7370160,0.04795,0.98510
29139,80.9527862071991,7430080,0.05349,0.98190
29374,81.58222842216492,7490000,0.05511,0.98140
29609,82.20278525352478,7549920,0.04687,0.98500
29844,82.83904242515564,7609840,0.05423,0.98360
30079,83.4677996635437,7669760,0.04837,0.98410
30314,84.1015202999115,7729680,0.05017,0.98310
30549,84.73352193832397,7789600,0.05295,0.98320
30784,85.57609033584595,7849520,0.04458,0.98480
31019,86.2087459564209,7909440,0.05617,0.97960
31254,86.84003186225891,7969360,0.04828,0.98410
31489,87.47135424613953,8029280,0.05359,0.98320
31724,88.1041488647461,8089200,0.04373,0.98540
