4293,19.456401586532593,60000,0.35048,0.89840
8426,38.717466831207275,120000,0.18226,0.94710
12769,59.26514220237732,180000,0.13847,0.95900
16935,78.80897307395935,239984,0.11639,0.96550
21173,98.59025979042053,299984,0.10782,0.96690
25376,117.5982711315155,359984,0.07880,0.97530
29652,137.77930903434753,419952,0.06668,0.97870
33939,157.94530510902405,479952,0.06956,0.97630
38023,176.77574753761292,539952,0.06764,0.97820
42166,195.95888090133667,599920,0.05280,0.98370
46446,215.55927109718323,659920,0.05101,0.98300
50712,235.76371598243713,719920,0.04964,0.98410
54873,255.06074738502502,779920,0.04250,0.98530
59065,274.08669900894165,839888,0.05105,0.98100
63254,293.4787037372589,899888,0.03764,0.98750
67513,312.7282395362854,959888,0.04127,0.98460
71681,331.9317936897278,1019888,0.03729,0.98760
75866,351.2311339378357,1079856,0.03548,0.98740
80048,370.1636130809784,1139856,0.03589,0.98790
84279,390.27253675460815,1199856,0.03384,0.98580
88571,409.8521337509155,1259840,0.05184,0.97880
92865,429.79780673980713,1319840,0.02977,0.98760
97189,450.13358902931213,1379800,0.03109,0.98600
101511,469.87776947021484,1439800,0.02660,0.98810
105763,489.99093651771545,1499800,0.02523,0.98840
110134,510.03547406196594,1559800,0.04756,0.97880
114365,529.5849254131317,1619800,0.02212,0.99030
118435,548.3374254703522,1679800,0.02530,0.98890
122631,567.4618701934814,1739800,0.01964,0.98990
126820,587.0810256004333,1799800,0.02310,0.98940
131079,606.5290484428406,1859800,0.02256,0.98850
135387,626.6103613376617,1919800,0.02003,0.98810
139471,645.7693393230438,1979800,0.02748,0.98560
143813,665.6934790611267,2039792,0.01803,0.98900
148114,686.0349156856537,2099792,0.01683,0.98840
152310,705.4570384025574,2159792,0.01722,0.99040
156527,724.7794070243835,2219792,0.02263,0.98870
160625,743.3235099315643,2279792,0.01465,0.99040
164961,763.4015531539917,2339792,0.01562,0.99010
169082,782.5620028972626,2399752,0.01791,0.98970
173307,801.7163608074188,2459704,0.01570,0.99070
177580,821.5762059688568,2519704,0.02624,0.98610
181664,840.1623117923737,2579704,0.01438,0.98960
185853,859.5350732803345,2639704,0.02191,0.98730
190024,879.2036039829254,2699672,0.02539,0.98650
194332,898.7125396728516,2759672,0.01548,0.98910
