0,0.25831031799316406,60000,2.30478,0.05600
68,0.8920631408691406,136348,2.30014,0.10100
100,1.3990919589996338,203912,2.29588,0.10240
187,2.093510150909424,284896,2.28278,0.24530
433,3.1738767623901367,344920,2.26702,0.20010
461,3.760115385055542,411508,2.22732,0.45460
637,5.431310176849365,514208,2.30404,0.08310
833,6.619726657867432,621788,2.22618,0.46420
1079,7.815126895904541,681812,2.23219,0.45980
1258,8.9837486743927,785244,2.18604,0.44830
1437,10.14113712310791,888676,1.68108,0.55700
1571,11.091231107711792,981128,2.02521,0.53350
1817,12.265625476837158,1041152,1.75858,0.54540
2063,13.45281195640564,1101176,2.16628,0.42850
2309,14.559849739074707,1161200,1.00071,0.77700
2531,15.837240934371948,1275124,1.11572,0.70790
2714,16.953981637954712,1379532,1.87263,0.49840
2960,18.08740258216858,1439556,1.85163,0.49470
3181,19.4194757938385,1553236,0.74005,0.81290
3427,20.724270820617676,1613260,1.32627,0.64800
3673,21.92973041534424,1673284,0.96620,0.78340
3850,23.092546701431274,1776228,0.55206,0.85180
4007,24.209367990493774,1874292,2.22931,0.45340
4094,24.995623111724854,1955276,0.73681,0.81370
4157,25.644379138946533,2030404,0.53671,0.85920
4403,26.824607133865356,2090428,0.53760,0.85580
4421,27.317079305648804,2154576,0.94587,0.78970
4459,27.87505602836609,2223604,0.88739,0.79550
4649,29.089962005615234,2329720,0.56379,0.84940
4706,29.81953525543213,2403384,2.24742,0.38750
4773,30.580108165740967,2479488,1.58273,0.57860
4861,31.40878963470459,2560716,0.44531,0.88390
4928,32.224409103393555,2636820,0.59125,0.84620
5174,33.53625702857971,2696844,0.47975,0.87510
5420,34.820658922195435,2756868,1.07256,0.74740
5531,35.779879093170166,2843708,0.45267,0.88440
5631,36.67382001876831,2927864,0.79116,0.80980
5639,37.166117668151855,2989572,2.30372,0.10210
5885,38.44862627983093,3049596,0.43995,0.88190
6131,39.76808714866638,3109620,0.43064,0.88060
6162,40.4031503200531,3176940,0.69470,0.81150
6245,41.25701379776001,3256948,0.43465,0.87810
6491,42.576995849609375,3316972,0.65595,0.81690
6606,43.53077840805054,3404788,2.14471,0.43480
6852,44.79790282249451,3464812,2.29415,0.10100
7098,46.13581442832947,3524836,0.55344,0.85110
7344,47.376606702804565,3584860,0.52088,0.86370
7590,48.59370470046997,3644884,0.44146,0.88260
7592,49.070586919784546,3705128,0.54481,0.85440
7838,50.412065505981445,3765152,0.59164,0.84660
8054,51.86106586456299,3877612,0.50005,0.86940
8300,53.17872405052185,3937636,0.44016,0.88260
8373,53.96552538871765,4015204,0.52657,0.85790
8413,54.591347217559814,4084720,0.53159,0.85710
8436,55.16222381591797,4150088,0.40598,0.88440
8482,55.83661103248596,4221068,0.41622,0.88250
8719,57.41366195678711,4338652,0.68644,0.80360
8965,58.69553351402283,4398676,0.41101,0.88470
9094,59.69873642921448,4489908,0.40471,0.88670
9221,60.714643239974976,4580652,0.41549,0.88680
9235,61.231513023376465,4643824,0.38871,0.89530
9481,62.521281242370605,4703848,0.47213,0.87670
9590,63.47925925254822,4790200,0.38105,0.89370
9836,64.73457050323486,4850224,2.15696,0.41930
9838,65.18769407272339,4910468,0.44021,0.88200
9931,66.04783082008362,4992916,1.29665,0.66260
10052,67.09987044334412,5082196,0.43987,0.88280
10104,67.78986191749573,5154640,1.06592,0.75750
10114,68.33206939697266,5216836,0.69435,0.81350
10360,69.93856310844421,5336616,0.45735,0.88200
10395,70.61239218711853,5404912,0.35438,0.90130
10501,71.60319471359253,5490532,0.72585,0.81420
10700,73.26432919502258,5598844,0.35716,0.90130
10755,74.00689339637756,5672020,0.37312,0.89530
10804,74.91350960731506,5743732,0.41285,0.88420
10989,76.29085111618042,5848628,0.37069,0.89650
11140,77.33312177658081,5945228,0.37711,0.89350
11333,78.5673017501831,6052076,0.47553,0.87460
11341,79.01471495628357,6113784,0.47583,0.87530
11455,79.96989512443542,6201356,0.68038,0.80560
11680,81.33619904518127,6316012,2.17521,0.42440
11926,82.54426383972168,6376036,0.35682,0.90070
11969,83.18104648590088,6446284,0.38730,0.89360
12040,83.90806269645691,6523364,0.98725,0.78100
12202,85.05742001533508,6622648,2.02030,0.53480
12254,85.70133113861084,6695092,0.41414,0.88310
12271,86.19205212593079,6758996,0.40343,0.88740
12361,86.9932861328125,6840712,0.47401,0.87550
12482,87.91079568862915,6929992,0.43705,0.88430
12517,88.48095369338989,6998288,0.32924,0.90860
12763,89.66599297523499,7058312,0.38008,0.89490
12894,90.66428208351135,7150032,0.44262,0.88280
12936,91.25291395187378,7220036,0.37712,0.89500
13182,92.43778157234192,7280060,1.07256,0.74740
13308,93.49073338508606,7370560,0.34251,0.90790
13554,94.71063590049744,7430584,0.37881,0.89270
13689,95.85724878311157,7523280,0.44240,0.88100
13721,96.45866823196411,7590844,0.38209,0.89430
13886,100.99419569969177,7690860,0.40416,0.88640
